epsilon,sim,dp_intercept,dp_beta1,dp_beta2,dp_se_intercept,dp_se_beta1,dp_se_beta2,dp_covered_intercept,dp_covered_beta1,dp_covered_beta2,ols_intercept,ols_beta1,ols_beta2
1.0,43,-2.5449114286122674,-2.2417133857216403,-0.550869973622092,2.4780553878105875,3.1689953642011157,2.583844404590226,True,True,True,0.023498943299487332,0.9919306007535327,1.973409574096216
1.0,44,-32215900.14387986,52940577.51377761,1454935576.0232801,11791382458005.365,52326242058476.09,1.08613721993598e+18,True,True,True,-0.05315522046880133,0.9894757031208135,1.9733174202379764
1.0,45,-255.6405812080627,-178.6368793408172,35.22951662511577,46523.231046410576,16241.176447724478,129.1037203153868,True,True,True,-0.044763767040279914,1.017581218517031,1.974617176473052
1.0,46,2.141784919395018,0.2208572021471667,2.8199480738886518,1.792330338224392,1.3218712802926895,4.266450527803682,True,True,True,-0.04658845990334304,1.019085752120434,1.9756959278906778
1.0,47,-385696042.173488,-386612681.94709265,948085275.857468,3.5845493144364276e+16,3.610167083712376e+16,5.3240388513985254e+17,True,True,True,0.02454412402550568,0.986011677111831,2.0005072430963495
1.0,48,1812730190.09324,1138043503.7940073,2537141798.6238055,4.043115470467742e+17,1.0004450411873624e+17,1.1085387065951662e+18,True,True,True,0.015050186219777828,0.9933273445962914,2.0392274061279103
1.0,49,-3.1317408659608446,-1.8737906082729554,0.440797593823864,5.672624755063791,2.2197861142864355,3.765405421280832,True,True,True,0.012336344521633687,0.9818799903571112,1.9975388501153095
1.0,50,-0.2861284124774199,-3.4714839361088097,2.5510330202251823,1.6152149902139417,6.122004942401122,2.2169777050780053,True,True,True,0.029351051909613325,0.9698656149189178,1.9888201088188586
1.0,51,883868828.342471,1532953788.4149365,4015321525.319817,2.6820738715703484e+16,1.3992472679457197e+17,2.514596217060405e+18,True,True,True,0.0329511681201375,0.9827688343066456,1.927881586611436
1.0,52,-15.771405804292323,2.7293989186870773,-0.36833221046664094,97.47675222113241,2.9736933270089816,1.6558396656372076,True,True,True,0.03994164400575527,0.9529731313438814,1.9799715234878588
1.0,53,-467086182.17658436,-392024412.7586248,-15482032.874926962,2.048181267076687e+17,1.2109234112220613e+17,7458682712564.477,True,True,True,-0.013706939724560427,0.997872267987761,1.9901994730317774
1.0,54,484644263.9874999,929900264.872457,563811392.0492079,6.005940882045928e+16,4.242490895671792e+17,9.456128332287637e+16,True,True,True,-0.03412291988400994,0.9976851244581333,1.9753652331547988
1.0,55,769915306.8195274,-1061124998.5753795,1004792843.066268,1.2509922193967085e+17,3.275106165255382e+17,2.7807077111788166e+17,True,True,True,-0.030562197585217537,1.032658467421656,1.9934996789625887
1.0,56,6.377743970731757,2.990641597711011,4.5067528703475945,17.88758677615461,3.3901786658048696,4.3610221166554854,True,True,True,-0.008357379965339112,0.9688402856785436,2.0384024029634515
1.0,57,0.7866942189694732,-1.7550345093464517,2.2380533551423643,1.8267056495309844,2.3528116960527843,1.2880225998941852,True,True,True,-0.009273226049630011,1.0057135002878588,2.043621568805233
1.0,58,-35254313.11860335,-434290938.18529046,-123570405.54094023,159755026304789.5,2.98648281063956e+17,6879567596815552.0,True,True,True,-0.009044239284061253,0.988018660490437,2.048008759811154
1.0,59,253574285.30044168,1431728639.6597981,-1964929202.625295,2040792799831617.8,3.673376174631211e+17,9.49563448313209e+17,True,True,True,-0.02179305756666375,0.9713479910465921,2.0068471115695674
1.0,60,-0.21938133839070165,-0.40195759185414304,0.8878486534987043,1.1639892743738338,1.4579814896984402,1.6201784329004476,True,True,True,-0.0033297208981221023,1.033484366080182,2.030906050287195
1.0,61,-434355265.1045544,-764311027.3745011,2312150640.148819,1.001594030717902e+16,5.457161848961433e+16,1.5107924681755653e+18,True,True,True,0.03030754769137459,0.963064906587596,1.9752907212870445
1.0,62,2.832499802151315,1.0349207138442347,1.7464700587265714,4.779566257889176,2.579438113763211,1.066259434193244,True,True,True,-0.023012814251942352,0.968849861179955,2.0012002077193247
1.0,63,-1670107707.0971863,892833064.8322107,3179224027.181107,2.544106214761754e+17,3.886982392665406e+16,1.7549517032719875e+18,True,True,True,0.014842501953072212,0.9723912938187746,1.9931229027418174
1.0,64,61.25565099912667,103.23544879859261,38.33554908738338,396.98656203006243,1649.6710612242334,98.38891637593662,True,True,True,0.0034826826541504985,1.0473325971392267,2.0027545171676167
1.0,65,0.34048851610585135,-0.29023434451899094,2.8345048969700226,1.1373236489288745,1.1968121111688046,2.5058642924313816,True,True,True,0.0012256577091040444,0.9836133107483507,1.9544620224497866
1.0,66,2351666527.039406,-1339031970.4315095,1518290584.5525615,1.0101699051752682e+18,1.8648334983921693e+17,2.7185161129125117e+17,True,True,True,-0.013673081606863405,0.9174697900491692,2.037987145163325
1.0,67,344574085.19989115,-122043887.5208926,134548870.55812868,2.0165373377797053e+17,8959969467009646.0,1.200600707461647e+16,True,True,True,0.05347140309804964,1.0129548767591265,1.9688327930326395
1.0,68,1.099792955644168,1.1626074375592996,1.904811016675762,1.6733716727321384,1.3619038595347772,1.496990585493973,True,True,True,-0.016963321631747793,0.9637359195899183,2.0752375338422038
1.0,69,150122917.58772257,1766215780.1621642,-801986825.6995329,668460980084553.6,1.0885947410469943e+18,1.0191466274939707e+17,True,True,True,0.05069178384870895,1.02616295526376,2.0428568199893617
1.0,70,7.032303763269601,3.3978915512494936,4.277905505897779,10.609561848544434,2.8445479374935085,2.6791708428603065,True,True,True,0.00844859384253122,1.040558692495731,1.9827609297095377
1.0,71,-1892680644.109594,2001220394.6713297,-1672550057.6696417,4.882842351453897e+17,5.771988272456694e+17,3.369597707451037e+17,True,True,True,-0.04913227726102934,0.9769097417941273,2.019364673325203
1.0,72,-49444373.89531353,-361950781.4214149,327229543.1969917,375841956264453.44,1.474358749349284e+17,1.0894621117896826e+17,True,True,True,0.006018226968365556,1.0517126352336434,2.0060553458310046
1.0,73,-2.920656142811631,5.794911227889677,3.6475221259209767,3.898077371718506,6.510483972943829,3.475933315942247,True,True,True,0.028426446212701875,1.0474821961365208,1.9976107948056825
1.0,74,131.85299301807996,304.79131442945504,1061.6293121597193,364.8224756583694,3491.715642417622,142445.21427277918,True,True,True,-0.030022241752314414,0.9808646392473557,1.9960741989582904
1.0,75,0.3584983981487357,1.380240761814251,-1.9390144315496092,2.5185125546788187,1.0129320209148147,2.2162654130503863,True,True,True,-0.023702892961156567,1.0163781771314557,2.0039780613387976
1.0,76,-133291001.41355534,367500490.151373,-728031003.0839173,2593605586175588.5,5.43594655925071e+16,4.2262096410889114e+17,True,True,True,-0.0031725285842299222,0.9460773847403817,1.9944608958176853
1.0,77,-822361768.1431226,369570034.8786843,469353340.77493,4.0257989065496896e+17,3.653874279858638e+16,7.484504903470821e+16,True,True,True,0.052269838339559664,1.035089081482517,2.0180910515719486
1.0,78,-18175068.640256718,-76741328.25756468,-1686426.808865956,721602111380767.2,5.4319736324297624e+16,576464402628.7517,True,True,True,0.010138230983918944,0.9738522953403872,2.0298935499689184
1.0,79,1567613636.225239,-1682199924.0329494,946019381.0209565,4.660202542221576e+17,5.758647855641629e+17,1.0242071335196227e+17,True,True,True,0.02646084475259472,0.9544668091553667,2.0212102815275124
1.0,80,-514487542.24575245,-167952275.60465848,-72072150.84733279,3.416575610642785e+17,1.188568315025294e+16,939223457474692.0,True,True,True,-0.009190273765383943,0.9707061914560897,2.0242638541351043
1.0,81,7.937854878737445,2.707083495431073,2.768349223657063,81.03549181792928,1.5044628569369924,10.415231113757992,True,True,True,0.07887235254796995,1.013004300286802,2.0587943438136156
1.0,82,243278538.23938927,2312403159.364611,1265438701.4213963,1536605285107493.2,1.3195977515981645e+18,2.1625902595810358e+17,True,True,True,0.005570170591307332,0.9842486019241441,2.0072928812384894
1.0,83,-2118810151.1767938,930560425.799674,2310126212.568727,6.653436992534212e+17,5.636423950162748e+16,8.623370319040573e+17,True,True,True,0.02735644611919667,0.9736272307362106,1.9944865636060505
1.0,84,-4.27909519305885,3.324201206080988,3.7104039167936285,6.569479669424343,2.371183910346256,2.626341207626516,True,True,True,0.010382925453735294,0.9953699202221621,2.027161556102962
1.0,85,-320435116.19510037,-118044505.15001133,1283510480.0395734,1.3949121459698386e+16,697371016013732.5,8.964473425304562e+17,True,True,True,-0.03698619560224215,1.0002019787564542,1.9841441927357453
1.0,86,156382271.4704649,-188418521.71193096,48794562.81649015,4.5881576205306744e+16,8.025028130532266e+16,1393766578262363.8,True,True,True,-0.008308058561223741,1.0534133069338043,2.0442736696392982
1.0,87,340204772.7823595,1585087932.0589395,1370321752.242374,6535153616777412.0,6.609896636064689e+17,4.270731251569468e+17,True,True,True,-0.0065537607799299406,0.9927333708659033,2.006918496449232
1.0,88,-186017338.74593613,116213385.60912524,726021803.5725988,8368696310766955.0,2040638102345557.0,4.9756120834308045e+17,True,True,True,-0.01618817253852355,1.0305657570598656,2.0113215929209836
1.0,89,355961459.062258,65398202.44249235,-146164698.04874367,2.2140927783351222e+17,1373043517007617.0,1.5329019812719224e+16,True,True,True,-0.021516470517599775,0.9905260335308594,1.979451285794167
1.0,90,264859031.74626648,-701764116.8047422,1318423028.6623292,6039233803517345.0,1.1233392994686962e+17,7.449065943026842e+17,True,True,True,0.022441341350596944,1.0165267835955518,1.996330694573468
1.0,91,-4.046518867651703,-0.15801392354902682,6.201086228921895,6.904983865295285,0.8807069900884261,8.081634021266378,True,True,True,-0.0019468681849967983,0.9669582715554826,1.9629149757480144
1.0,92,-3.229303529899928,1.7913752462564576,-0.0001348384137524826,3.9452169551444483,3.236384031603904,2.5115952149795486,True,True,True,-0.02794481815461274,0.9806980065207357,2.0127953584060547
1.0,93,-2634007362.365532,3051740665.0784535,-87564089.57644387,8.406036105221518e+17,1.3073238127139123e+18,30882958935739.67,True,True,True,-0.015281884678348363,1.0755765252405822,1.9908108983104493
1.0,94,109963097.16573685,474751412.8052207,-205263789.56049958,3556396242655958.5,2.8619895989096522e+17,2.3131632569887276e+16,True,True,True,-0.03081608244510347,0.9411410139698252,2.025039048156403
1.0,95,126169657.88234334,199365354.05927742,23653796.952271506,2.671559310355137e+16,1.0540205972323446e+17,176036468075034.8,True,True,True,-0.004851164508166441,0.9394696539316039,2.0290913857051622
1.0,96,-0.5418117127640956,2.5865470553216867,0.9296967923517072,1.178794260672093,49.375243045876495,2.5191391430983043,True,True,True,-0.011675478839931468,0.9271740483812692,2.02079459732679
1.0,97,-73929771.94206043,-994011403.4286228,1765877647.305094,73493571037063.23,1.7863442698026192e+17,1.0015505782068202e+18,True,True,True,-0.032580720340590535,1.0138226169946583,2.0356671637340535
1.0,98,-1.9308156869946413,3.0828886302335268,2.950925900916056,1.4402925277130683,4.86303968462325,4.181269421777191,True,True,True,-0.028451321211255626,1.02803625591112,1.99738830277564
1.0,99,-537970537.7528666,9056853.598603832,1359729163.340654,5.445318561685116e+16,259827092909.75903,8.792351615076219e+17,True,True,True,-0.02318822544673813,1.0266351352225662,2.023357034788974
2.0,0,1.3607393365339435,-0.8253835686806565,6.9582340246126515,0.9155218769617857,2.820611585203448,19.049958013080293,True,True,True,-0.03716999887759564,1.003261358130747,2.008043788018295
2.0,1,0.9960388288514417,0.15105775854728426,1.990325267409965,3.947405930372619,0.8687031484886638,1.8677457717252643,True,True,True,-0.0029721061692513998,0.9856115306237794,2.0434324192621345
2.0,2,2.447195088581176,0.8509686451456724,2.0017561646414284,1.9616084112628596,1.4714178909961606,0.9325889437990105,True,True,True,0.010989415841444881,0.9317286293734778,1.9930832137583945
2.0,3,0.3164773516530984,3.8056229922933444,3.3279185428920735,0.5917486881222253,1.3189817530764854,1.877834175825004,True,False,True,0.0002387302620665971,0.9945917208483341,1.9443433662856855
2.0,4,-1.0423148244057852,1.0781848406347039,-1.1070042533031639,1.5168266403832007,0.8869018002734151,1.8850709488364845,True,True,True,0.04566149573133363,1.0040805219671878,1.9357350961125488
2.0,5,0.38838276168908986,3.327190636520398,3.991711126606204,2.524405016208604,1.45338597831456,2.314653674830997,True,True,True,-0.00580899429318679,0.9935522814349709,2.0169128136636605
2.0,6,0.33651682017341994,1.7131251084024082,5.832707968345208,0.647163511879138,1.060539617226039,4.028555726816575,True,True,True,-0.022023674179957417,1.0381232045907216,2.057677797053947
2.0,7,-1.2076368668732047,0.6684269056168533,4.629554994590504,0.8262340187520351,1.9122646879921756,2.2119685212089792,True,True,True,-0.01634095167875721,0.9527447519508173,2.002466842097263
2.0,8,-1.2030809546402126,0.3778806846990815,2.5312602288252295,0.9833513641582655,0.7053612335445353,0.8375266706199173,True,True,True,0.014496325312042792,1.044641544523516,1.9726373340691792
2.0,9,1.0440366090530273,0.7066839335446927,2.253797579459212,0.8668798561644019,0.8843390765544695,0.9512507375039251,True,True,True,-0.015566753649382132,1.0391887301243974,1.9735148130843942
2.0,10,-0.17018355218865588,1.8678208625481831,3.7301436894414675,0.9080165695198347,1.501325353448925,2.2354286680047326,True,True,True,0.05663678882505001,1.051909215911684,1.95126527966232
2.0,11,0.16341834045316364,0.9299338622416768,0.0017921541046283412,0.6650251613127786,0.5680768544574124,0.884099879982418,True,True,False,0.05159078307495985,1.0200559098626707,2.018788399674862
2.0,12,-0.8511742788511393,-0.33785949082082495,2.6990957449421353,1.186813668914735,2.1894430441639168,1.9576770449261072,True,True,True,0.048075384940788814,1.00849833484718,2.0210078644321583
2.0,13,-3.6204077886100676,2.2635301509594727,2.958959384048518,2.7320069174447297,2.18367575386327,1.0537293295224324,True,True,True,0.009915960708350269,1.0484073235218132,1.971151114720526
2.0,14,214336322.40781993,-110466472.32751349,136809004.12167484,4.790571031706995e+16,6558302363129077.0,1.2457875999933664e+16,True,True,True,-0.046870540150095424,0.9725827381460288,1.9944629184781728
2.0,15,0.48518922426931244,0.8927740919396662,0.4676508145512741,0.6637628754173129,1.4216054593503336,0.9756769696194331,True,True,True,0.005056296963984588,1.0014334210305726,1.9923889941970172
2.0,16,-1.8113256761944465,0.27595073231238276,1.916766675518028,0.941919442915873,0.9396306253528701,0.8145666145024405,True,True,True,0.031293750923037045,0.9366851410432073,1.9996575065877997
2.0,17,-6.0492332872321,7.03993011549838,1.883703784520216,5.671029835769502,7.598437519934863,0.7879869956652726,True,True,True,0.0071058618782381955,0.975581120230264,2.005972026223861
2.0,18,0.7693109953116531,4.791750193315077,0.12835118560823522,1.023595200547592,4.184263932994536,0.6206629067119628,True,True,False,0.004266770375945996,1.0089551107325383,1.9687102223406268
2.0,19,-2.2499157840699557,0.09765605856085748,3.7060405446367737,1.8961955391342278,0.46522691824631074,2.4049050903434765,True,True,True,0.007043758518725452,0.9540065025334677,2.032052880365997
2.0,20,-5.766545290952158,-1.8001724966874073,7.888855565815883,7.288996635841651,1.4525411683854028,9.479656240067957,True,True,True,0.011686909451912243,0.9984160801159103,1.9874548561812304
2.0,21,-3.6528702583480133,-0.10911402840946792,2.2083859860074373,3.4789311476971347,0.5643200095697352,1.2641695225207472,True,False,True,0.0005087054974723809,1.0279664893168028,1.9549283003651354
2.0,22,-1.337069306149147,-0.47678276177789075,2.7057651491940424,0.9102036417757096,0.4934900358058439,1.4776235146716614,True,False,True,0.04938151805465334,0.9443907232200258,1.9469389280684934
2.0,23,0.09921371353628392,1.747033590237253,0.17946307072646467,0.49930885905194833,1.3846144726734837,0.581823833524315,True,True,False,0.015267337591177377,0.9849429074558436,1.9971349146569848
2.0,24,1.6066174920815952,-0.7236421672287022,1.8553567077761124,1.4029268210351156,0.9065377063968426,0.9844763557768526,True,True,True,-0.017662710098451703,0.9869486758484082,1.9691863225400472
2.0,25,0.46135621720355935,1.1640811210137418,3.1717445126821286,1.0579348153752781,1.1750620507448146,2.1369257596429216,True,True,True,0.04727095530868308,1.0077521542272796,1.9672982456080619
2.0,26,-0.7479466751485051,0.08793720573402808,0.1179594109420758,1.4243446992876674,0.8305221001682987,2.138429699978616,True,True,True,-0.00530443644856428,0.9592291446355813,2.0792642141894455
2.0,27,1.6707198510460959,4.553007522663704,1.492492491122546,0.8145097229520579,5.037228059989213,0.7964571758286688,False,True,True,-0.02694447815275993,1.024412079584893,1.9874807234597236
2.0,28,-6.2002017393477535,-12.363915534817497,30.245208691186836,2.9597768315576984,11.64268902615812,107.78091262015961,False,True,True,-0.017990103898139265,1.000074714814939,1.9182152049936168
2.0,29,-2.14795442532291,2.0164351749142906,1.5605080718904065,3.10789972884415,1.434693785869539,0.7480828431992538,True,True,True,-0.025822273336202815,1.024274474825995,1.9767289201277622
2.0,30,1.0902747328124656,1.5290419343630728,1.9671402257129194,1.7000724683814616,1.7093852110025318,1.5582185247173328,True,True,True,-0.0019651957466406828,0.9993146592396536,1.9938133340274526
2.0,31,-258627660.02880156,-458828410.3802516,102226116.29745047,2.2471849870531868e+16,1.2547720177471685e+17,1387712468400101.8,True,True,True,0.03399413720414463,1.0300202523134867,2.0404166474681777
2.0,32,0.43702824740695245,0.5853981277021632,0.5827758347363998,1.410295400150681,0.8929908973076934,0.6502837810424816,True,True,False,0.0229195187853653,1.0415148121574902,2.0434908460035484
2.0,33,-0.10604647492476987,-2.354829386264333,4.802144906037903,0.7765457884351452,3.2693161276114875,3.2354860861003343,True,True,True,-0.008599029180790703,0.9996218742055368,1.9821516830181274
2.0,34,0.10177944874992607,-0.18586364868009497,1.9003429123887121,0.7181200616547447,0.6724854873900836,1.0460602625726905,True,True,True,-0.008431339660163517,1.0589794353415387,1.9406974586328303
2.0,35,1.8348590105096523,0.47096611029129243,0.6086559091388557,1.4845321678108188,0.6648568958728279,0.6396428115026221,True,True,False,0.023372883041805605,0.9567999440218833,1.9912495488933608
2.0,36,0.32484900062216737,0.4787911815062372,1.356909675982609,0.6148524166365834,1.342109555454469,1.0374792057454232,True,True,True,-0.03335787634870176,0.9821018019778603,1.93999071503848
2.0,37,-1.330125119541921,0.33991224735390757,2.303898305703932,1.1229584511714472,0.7650209284180091,2.3150136165146558,True,True,True,0.07182637661017761,0.9363164555401278,1.9676174697373043
2.0,38,14.16823452257019,1.8522527345944373,11.368914328633158,40.58660224970419,1.1711120841776557,12.136539663033753,True,True,True,-0.02497679035855354,0.9858935770952619,2.027771065964099
2.0,39,475466175.01126117,34562169.966357015,-306305616.91471493,1.2518030137109757e+17,48081749916682.586,3.3468943055479388e+16,True,True,True,-0.003728133124815961,1.0569729053027874,1.977699835349101
2.0,40,-1.4963804568213046,1.1890794638843454,1.266850512701178,1.4524382989246611,1.0069770968532954,0.7225387435103539,True,True,True,0.08937582430000919,0.9672363938551206,2.0596864617264834
2.0,41,-1.8987330701663965,0.8756341835500369,1.84577009780507,2.8003264806935917,0.8292554689821288,1.4316014143223057,True,True,True,-0.046193837588583635,1.0158152649287029,2.02752819324153
2.0,42,-4.989297760221219,8.5596774123254,-0.1645446377872649,2.9583521216803335,18.713986904551575,1.3096240515035187,True,True,True,-0.012947712806824524,1.0209825615178323,2.063477535967413
2.0,43,-0.7661941077934996,3.550032554299418,5.775570966499616,0.7976607686264602,2.8905401295940094,4.830459157694785,True,True,True,-0.04102491401024982,1.008979210441415,2.014796781241713
2.0,44,-1.2872954216283938,0.9436859655262249,1.1944306552811093,1.0456105111951997,0.819533828286017,0.6015254100620019,True,True,True,0.008739196436657,0.99831837552145,1.95176700435051
2.0,45,1.2556400581611926,0.6412434447551764,3.5231658700197492,1.5599525438582416,0.6621037579038775,2.6409468291127927,True,True,True,-0.013461088209302037,0.9406018956404155,2.0458955625558666
2.0,46,9.172477169223058,2.075935413143264,11.695275493285301,14.892108212590859,1.68532017614813,24.06333403894003,True,True,True,0.01681775530055883,0.9553645303871238,2.08105662581522
2.0,47,-1951257032.551902,678937049.8415396,259924859.22484025,6.4070820829341e+17,2.699015458892226e+16,1514468724351017.8,True,True,True,0.06470294107860794,0.9754727228420689,2.036134597793695
2.0,48,-6.770245207242657,1.5440264769754088,4.635623882296396,9.421471994076123,1.0362028301908757,3.247972777358497,True,True,True,0.014421006342061714,0.9128526799045098,2.0184963947815735
2.0,49,1.6793848132417724,0.441921355443649,5.2919901677622585,0.9771921982971271,2.1746549087599023,2.776222233425715,True,True,True,-0.051263400674882866,0.9403630638230356,1.9698101458000354
2.0,50,0.91082133391292,4.809546071367244,7.289523984778412,1.5417826250050874,2.719873519790348,10.400190967085665,True,True,True,-0.0021971762635430506,0.9582401812254236,1.9582305973313856
2.0,51,-1.6626226089547436,3.56345007643131,0.02139282325838295,1.8289148367730494,3.492529222649828,1.2010646674862429,True,True,True,-0.017399699578766786,1.0566225069229231,1.9906043250312724
2.0,52,0.1634265604708129,0.2324172713623501,0.889267061742386,2.1639757450073414,0.6412271218981186,1.4875564105203138,True,True,True,-0.08536437844320303,0.9840868078890675,2.060098968912734
2.0,53,0.6297198103444984,0.4976714406934461,3.074700957285517,0.8014616331112151,0.6140007072206132,1.6527719699468013,True,True,True,0.032369973462217205,0.9672684655513417,2.0130664420767337
2.0,54,-0.12263424646106003,3.223985855453449,2.710622175513316,1.0131832594750436,2.1674700534750446,1.1038655382662093,True,True,True,-0.03990335730385951,0.9882601373619371,2.016998483204372
2.0,55,0.03289954418524683,2.604727080272666,-0.6945663844997697,1.6425188564299626,3.5108749665975574,1.3874905234591812,True,True,True,0.015134567201390172,1.026063121116668,2.004937287524085
2.0,56,-0.07618051831818573,1.3141233292951238,1.279185629782236,0.9494563234552822,1.410480174727104,0.9686645316812081,True,True,True,-0.02847847780139431,0.996009855672524,1.9762665401859059
2.0,57,-14.558541450918874,-8.580192875211894,15.400760621899991,41.44067186520777,8.93905810396854,39.882273613903024,True,True,True,0.07381178899704609,0.9787202557241687,2.0087428685093753
2.0,58,0.21097721951869425,1.555471050506906,2.083320082760964,1.1826325942202476,1.0434138850419121,1.3019118659231235,True,True,True,-0.0003646200663941779,0.9736269915611653,2.0327874140747735
2.0,59,-0.09330229085836232,-0.5212013525621343,2.6837637046197065,0.5061103217766593,1.0030944549091565,1.437374699572985,True,True,True,-0.03908686445005577,0.9607743107563376,1.9281118038026714
2.0,60,0.7388794148352075,0.18556085833035624,5.184796692528744,1.755152965765488,0.662788683433231,2.5198247148421777,True,True,True,0.020561202385933102,0.9729842661321618,2.0143732187741596
2.0,61,-0.1431512420942412,0.06716061634100523,1.4640121731992999,0.6664048107380888,1.2033075542195266,1.2518998742589071,True,True,True,-0.028398498030961304,1.0328053018985435,2.009469822894068
2.0,62,1.4425738886061819,1.842938752519729,5.065988016469318,0.7709357035463412,0.9637788606102669,2.7720900879355725,True,True,True,0.06621667517414828,1.0410559523308252,2.0042672949637557
2.0,63,1.8642665232707878,4.113716979735573,1.189722703215526,3.658421433665298,2.5121042931626145,1.0399787539966947,True,True,True,0.03162967084440979,1.0131101965161682,2.0025145432105314
2.0,64,273485177.7554482,1147132528.0770478,-174974844.94498792,5381542315810274.0,3.971422425357605e+17,1409393271633659.0,True,True,True,-0.014525770625710838,1.0286223888783907,2.005096796628373
2.0,65,0.474575838987784,0.5331210812282814,0.8010980824478323,0.5357264677799107,1.6355009167279184,1.3739853510021698,True,True,True,0.0405256537925288,0.9906852120121377,1.9490147556189845
2.0,66,1134540317.2359617,681489337.8083879,1674953441.2921283,1.1983163410782598e+17,2.597101239390223e+16,3.8558479284618746e+17,True,True,True,-0.027374136891870064,0.9935604253971153,1.974842870742422
2.0,67,0.4551944551859969,0.7730654442745923,0.9418461184590518,0.6609993623668534,0.4765910588728999,0.8005226246862853,True,True,True,0.011075026168027222,0.9949829615235656,1.9902606877566127
2.0,68,0.8140582794879843,4.527204007965058,2.2479631707134184,0.6030864486425688,5.350335993666894,1.1417954321698949,True,True,True,0.017521008416582183,1.0223521051408468,1.9703534658380981
2.0,69,-3.7765570519602725,-5.798160665135553,11.65305857018271,1.5046783092572669,4.332321827208908,21.861446530593007,False,True,True,-0.014875824569789933,1.018632635217304,1.9886564365770638
2.0,70,-0.33326575707019984,3.6678125771223127,2.2785797986744765,0.7459825372262463,4.106950328646008,1.084545714519856,True,True,True,0.05159554562523784,0.9811240850462226,2.0387761850980057
2.0,71,-0.8871616609032812,1.7430127526145767,4.43570263415006,1.8118585774161473,1.3134560841499427,3.9299435160860523,True,True,True,0.033226347969088535,0.9779020341905317,1.96784013325286
2.0,72,-3.277249722091997,-1.0294485403031426,1.5942868107335768,4.032304311021943,1.3633375053803225,0.8914654871859329,True,True,True,-0.0008228571031773484,0.9470084675900605,1.974741967414496
2.0,73,-0.9283268022351789,0.9824710849669415,0.9075719078925475,0.7981940486679951,1.2132353615528912,0.9540828055997006,True,True,True,0.03886253131721826,0.9693618106099302,1.9495067775210173
2.0,74,-0.5533100358039792,0.6749760136324352,2.071438198390607,0.7325839644963417,1.0588653622763797,1.14122107365948,True,True,True,-0.0005021235337846104,0.9610492541850533,2.033105148969984
2.0,75,-0.5511357942157853,0.6396987805519698,1.943505859209647,0.7582342475503246,0.713502598161851,1.1732043860974832,True,True,True,0.022481808635278946,0.9765475723066002,1.9608117472640703
2.0,76,0.9063806437669554,-1.1385788883694847,0.8256881127240281,1.3251296909654111,1.9081500348368883,0.849177511129903,True,True,True,0.006539904136213814,1.0039532375171258,1.9824350083156381
2.0,77,-1.0253690311221997,1.62537583719102,1.3124675115322002,0.8394502862140764,1.0538050465716644,0.9912079752960158,True,True,True,-0.019006756576154877,1.0396463471902582,2.0005509177371814
2.0,78,-1.5649941838624275,1.5650182093449398,1.130497395915612,3.5968838458210928,1.5456823789803453,1.3583006808696994,True,True,True,0.029012268556316195,0.9986900514476551,1.9627577404361143
2.0,79,15.349111132575597,-25.373357914199815,5.512982474673895,72.6683697040572,267.89375985450664,2.432074243486875,True,True,True,-0.012823713563230997,0.9793543726485928,2.043485076355861
2.0,80,1.0665221078781093,-0.5779911278022416,3.5461756397270796,1.0578139390450738,0.7324062389496064,1.850197761387436,True,False,True,-0.03824135976237457,1.0111979984353963,2.002011896203727
2.0,81,2.0943615133527613,2.175287787878599,3.732438728584448,3.065784763418461,2.0268069622364084,4.574299775522033,True,True,True,-0.06962525679251419,0.9525920977045932,1.9761517847187897
2.0,82,-0.26681417165013377,-0.42994490184494966,3.366312266101595,0.6235740306046987,0.9043238402457063,1.8022237404173347,True,True,True,0.054326880751679976,1.0031029659235795,1.9783062212283482
2.0,83,2.7341922815513513,2.865242034842642,2.6240653667461054,1.4877643173156945,1.4447984777241516,1.2795251523412765,True,True,True,0.03674442122236911,0.9839674854863623,2.030777127777233
2.0,84,-1.5145222149863855,0.2878002121114689,1.3956089330278865,0.807528559578759,0.9479216764521603,0.9276438385929132,True,True,True,0.05045046343264384,0.9572976217797926,2.0310300347417605
2.0,85,2.6095723286372774,2.167386290167709,3.106512633332904,1.7046110186184649,1.357288115231002,1.4826297765280883,True,True,True,0.009637095268335935,0.9982188780446489,1.9625913754223323
2.0,86,1.0286385692512559,1.5674437657007914,2.2318663280691498,2.0926735758811232,3.06098264998209,2.1388324770438767,True,True,True,-0.0031366197996342323,0.9649921274670032,1.9805643895696154
2.0,87,1.138077335123472,2.4849094515316614,2.138699515427637,1.059273536486291,1.8806703005753937,2.1317548780230653,True,True,True,0.002657082303460158,0.9714801143118098,1.9743658044724275
2.0,88,906525682.8342541,-531130389.5654679,829365642.5302777,1.554764025501075e+17,3.1269979695282396e+16,1.1905900983127117e+17,True,True,True,-0.02749067747162355,0.9736512046503785,1.9971693650368287
2.0,89,-0.37509757773103986,0.4804150843286932,0.6855307271289228,0.8205096880707731,0.6654885521650636,0.6181721103571606,True,True,False,0.051809740846898183,1.0027734038105671,2.047764834612914
2.0,90,0.26384388898675853,-0.13838364520655358,3.713106719212209,1.1664541033395313,0.7635912676084321,2.196961637129768,True,True,True,0.07022721376939484,0.9940750659409961,1.9894565111264195
